zhou,2022,8,1,9,15:21:08,23.001
kevin_magnussen,2022,8,1,9,15:21:11,21.555
albon,2022,8,2,29,15:58:39,21.540
mick_schumacher,2022,8,2,23,15:47:51,22.231
perez,2022,8,2,33,16:04:56,22.349
max_verstappen,2022,8,2,33,16:04:40,20.722
alonso,2022,8,1,18,15:37:59,20.571
norris,2022,8,1,20,15:41:42,21.443
stroll,2022,8,1,30,16:00:30,22.059
ricciardo,2022,8,1,33,16:06:02,21.794
ocon,2022,8,1,33,16:06:22,22.638
bottas,2022,8,1,33,16:06:34,20.979
vettel,2022,9,2,19,14:29:44,23.681
gasly,2022,9,2,36,14:52:35,23.613
kevin_magnussen,2022,9,1,7,14:12:33,38.262
max_verstappen,2022,9,2,43,15:00:29,23.704
hamilton,2022,9,2,44,15:02:06,23.841
tsunoda,2022,9,2,47,15:07:00,23.450
latifi,2022,9,2,37,14:54:22,30.034
albon,2022,9,2,48,15:08:45,23.530
russell,2022,9,2,45,15:03:30,24.069
ocon,2022,9,2,49,15:09:34,23.945
zhou,2022,9,1,19,14:29:24,24.281
ricciardo,2022,9,1,19,14:29:26,27.937
norris,2022,9,2,42,15:00:41,24.134
sainz,2022,9,2,49,15:08:24,24.881
alonso,2022,9,2,49,15:09:42,25.139
leclerc,2022,9,1,41,14:58:44,26.199
stroll,2022,9,1,47,15:06:55,25.252
bottas,2022,9,1,49,15:09:50,26.089
max_verstappen,2022,10,3,23,16:33:05,29.296
sainz,2022,10,2,20,16:27:47,28.574
hamilton,2022,10,1,1,15:05:36,50:46.888
leclerc,2022,10,1,1,15:05:37,50:36.360
alonso,2022,10,1,1,15:05:41,50:55.700
perez,2022,10,2,5,16:04:31,37.302
norris,2022,10,1,1,15:05:46,50:43.215
latifi,2022,10,2,19,16:26:52,28.829
bottas,2022,10,1,1,15:05:50,50:55.732
ricciardo,2022,10,2,20,16:28:29,30.262
gasly,2022,10,2,16,16:22:13,29.632
kevin_magnussen,2022,10,2,22,16:31:40,29.473
vettel,2022,10,2,6,16:06:13,29.846
stroll,2022,10,2,15,16:20:37,28.632
mick_schumacher,2022,10,2,19,16:26:53,29.147
tsunoda,2022,10,2,18,16:25:31,34.759
ocon,2022,10,2,22,16:31:35,30.342
perez,2022,11,1,1,15:05:03,23.681
bottas,2022,11,2,39,15:50:27,22.278
russell,2022,11,2,40,15:51:25,21.731
albon,2022,11,2,41,15:52:47,22.122
ricciardo,2022,11,1,12,15:17:44,21.356
gasly,2022,11,2,40,15:51:40,27.610
latifi,2022,11,2,35,15:45:51,21.206
max_verstappen,2022,11,2,36,15:45:57,21.444
norris,2022,11,2,43,15:55:00,27.324
kevin_magnussen,2022,11,2,41,15:52:37,22.088
ocon,2022,11,2,44,15:56:05,22.109
mick_schumacher,2022,11,2,43,15:54:56,22.880
vettel,2022,11,1,20,15:27:30,22.112
zhou,2022,11,1,24,15:32:20,22.704
leclerc,2022,11,1,26,15:33:54,21.532
tsunoda,2022,11,1,26,15:34:42,21.749
sainz,2022,11,1,27,15:35:10,21.212
alonso,2022,11,1,27,15:35:56,21.552
hamilton,2022,11,1,28,15:36:38,23.026
stroll,2022,11,1,29,15:38:12,21.431
kevin_magnussen,2022,12,2,18,15:34:37,36.403
mick_schumacher,2022,12,2,18,15:34:48,37.003
zhou,2022,12,2,22,15:42:44,50.790
tsunoda,2022,12,1,11,15:22:23,37.648
max_verstappen,2022,12,1,16,15:29:58,35.266
hamilton,2022,12,1,18,15:33:29,37.189
perez,2022,12,1,18,15:33:34,38.061
russell,2022,12,1,18,15:33:35,38.277
alonso,2022,12,1,18,15:33:47,36.524
norris,2022,12,1,18,15:33:55,37.539
ocon,2022,12,1,18,15:34:00,44.747
sainz,2022,12,2,42,16:15:12,42.292
ricciardo,2022,12,1,18,15:34:05,36.264
stroll,2022,12,1,18,15:34:07,39.844
albon,2022,12,1,18,15:34:13,37.380
gasly,2022,12,1,18,15:34:17,35.969
bottas,2022,12,2,36,16:05:53,36.520
vettel,2022,12,1,19,15:36:34,36.671
latifi,2022,12,2,38,16:09:37,36.942
albon,2022,13,3,40,16:01:49,24.298
kevin_magnussen,2022,13,2,35,15:54:34,23.210
tsunoda,2022,13,2,33,15:51:30,22.016
norris,2022,13,1,14,15:23:43,23.567
stroll,2022,13,1,14,15:23:56,21.779
ricciardo,2022,13,1,15,15:25:20,21.558
vettel,2022,13,1,15,15:25:23,21.402
russell,2022,13,2,39,15:58:47,21.743
max_verstappen,2022,13,2,38,15:57:25,21.228
gasly,2022,13,1,16,15:26:55,21.675
sainz,2022,13,1,17,15:27:39,22.820
perez,2022,13,2,42,16:03:23,21.167
latifi,2022,13,2,39,16:00:11,22.452
hamilton,2022,13,1,19,15:30:39,21.699
leclerc,2022,13,2,39,15:58:41,21.972
alonso,2022,13,1,21,15:33:45,22.083
mick_schumacher,2022,13,2,41,16:03:01,22.566
ocon,2022,13,1,23,15:36:35,23.581
bottas,2022,13,1,26,15:41:08,22.272
zhou,2022,13,1,27,15:42:36,22.321
leclerc,2022,14,2,25,15:54:29,23.189
latifi,2022,14,2,15,15:35:37,24.168
albon,2022,14,2,26,15:56:46,24.415
gasly,2022,14,2,22,15:49:05,22.542
sainz,2022,14,2,25,15:54:09,22.750
alonso,2022,14,2,25,15:54:38,23.954
kevin_magnussen,2022,14,2,27,15:58:52,23.396
ricciardo,2022,14,1,12,15:29:33,23.085
ocon,2022,14,1,12,15:29:35,23.511
russell,2022,14,2,29,16:01:48,22.977
norris,2022,14,2,29,16:02:33,23.560
perez,2022,14,2,27,15:57:52,22.650
vettel,2022,14,1,14,15:33:20,23.222
zhou,2022,14,2,28,16:00:41,23.364
mick_schumacher,2022,14,1,14,15:33:42,24.158
max_verstappen,2022,14,1,15,15:34:57,22.882
stroll,2022,14,2,26,15:56:48,23.349
tsunoda,2022,14,1,18,15:41:15,30.055
vettel,2022,15,2,35,15:49:07,19.156
gasly,2022,15,2,32,15:45:03,18.700
ricciardo,2022,15,2,27,15:38:47,19.567
alonso,2022,15,1,12,15:18:45,19.578
zhou,2022,15,2,37,15:51:33,25.433
mick_schumacher,2022,15,2,33,15:46:28,21.814
tsunoda,2022,15,1,13,15:20:05,18.774
latifi,2022,15,2,26,15:37:39,20.733
sainz,2022,15,1,14,15:21:02,29.705
perez,2022,15,2,40,15:54:40,18.738
kevin_magnussen,2022,15,2,34,15:47:53,23.710
stroll,2022,15,2,38,15:52:27,20.214
bottas,2022,15,2,34,15:47:42,21.049
leclerc,2022,15,1,17,15:24:47,19.080
norris,2022,15,1,17,15:25:04,19.303
max_verstappen,2022,15,1,18,15:25:58,19.634
ocon,2022,15,1,18,15:26:30,19.455
albon,2022,15,1,21,15:30:35,19.325
hamilton,2022,15,1,29,15:40:15,19.046
russell,2022,15,1,31,15:42:53,19.359
perez,2022,16,2,42,16:05:01,23.299
leclerc,2022,16,3,48,16:13:27,23.719
latifi,2022,16,2,47,16:13:35,24.263
gasly,2022,16,1,18,15:30:13,25.376
zhou,2022,16,1,18,15:30:16,25.366
stroll,2022,16,1,18,15:30:22,24.254
ricciardo,2022,16,1,19,15:31:40,25.164
de_vries,2022,16,1,19,15:31:43,24.628
ocon,2022,16,1,19,15:31:50,24.336
tsunoda,2022,16,2,47,16:13:25,23.904
russell,2022,16,2,47,16:11:50,24.114
kevin_magnussen,2022,16,2,46,16:12:00,24.846
max_verstappen,2022,16,2,48,16:13:04,24.091
sainz,2022,16,2,47,16:12:01,24.525
hamilton,2022,16,1,33,15:52:05,24.282
mick_schumacher,2022,16,1,33,15:52:21,24.817
norris,2022,16,2,47,16:12:41,24.784
bottas,2022,16,1,35,15:55:18,24.758
gasly,2023,1,2,25,18:45:48,24.879
norris,2023,1,3,27,18:49:35,33.467
tsunoda,2023,1,2,26,18:47:26,24.372
bottas,2023,1,2,29,18:52:16,25.643
albon,2023,1,2,26,18:47:25,24.920
hulkenberg,2023,1,2,26,18:47:41,37.769
de_vries,2023,1,2,27,18:49:16,25.234
hamilton,2023,1,2,30,18:53:36,24.690
ocon,2023,1,2,15,18:29:11,41.462
sargeant,2023,1,1,12,18:23:55,25.600
zhou,2023,1,1,12,18:24:01,25.787
leclerc,2023,1,1,13,18:25:06,24.345
sainz,2023,1,1,13,18:25:17,24.500
russell,2023,1,1,13,18:25:24,27.062
max_verstappen,2023,1,1,14,18:26:35,24.289
alonso,2023,1,1,14,18:27:02,25.800
stroll,2023,1,1,15,18:28:45,25.449
kevin_magnussen,2023,1,2,29,18:52:40,25.344
perez,2023,1,1,17,18:31:42,24.264
piastri,2023,2,1,1,20:05:36,31.534
norris,2023,2,2,19,20:36:25,21.352
kevin_magnussen,2023,2,1,8,20:16:55,20.870
bottas,2023,2,3,35,21:02:57,21.808
zhou,2023,2,2,18,20:34:06,21.282
hulkenberg,2023,2,1,11,20:21:43,21.567
stroll,2023,2,1,13,20:24:39,21.150
gasly,2023,2,1,14,20:26:26,20.719
sainz,2023,2,1,15,20:27:49,20.760
leclerc,2023,2,1,16,20:29:29,20.026
ocon,2023,2,1,16,20:29:34,20.762
tsunoda,2023,2,1,17,20:31:24,21.414
albon,2023,2,1,17,20:31:32,21.397
de_vries,2023,2,1,17,20:31:39,21.116
perez,2023,2,1,18,20:32:46,20.715
alonso,2023,2,1,18,20:32:54,26.879
russell,2023,2,1,18,20:33:05,20.828
max_verstappen,2023,2,1,18,20:33:15,20.824
hamilton,2023,2,1,18,20:33:24,21.102
sargeant,2023,2,1,18,20:33:55,21.064
ocon,2023,3,2,8,15:18:14,15:37.929
zhou,2023,3,2,8,15:18:19,15:37.849
sargeant,2023,3,4,36,16:15:29,19.018
perez,2023,3,3,8,15:18:16,15:37.512
bottas,2023,3,2,8,15:18:21,15:37.594
russell,2023,3,2,8,15:17:59,15:30.824
sainz,2023,3,2,8,15:18:08,15:37.024
kevin_magnussen,2023,3,2,8,15:18:27,15:40.228
hamilton,2023,3,1,8,15:17:43,15:25.181
max_verstappen,2023,3,1,8,15:17:45,15:25.112
alonso,2023,3,1,8,15:17:48,15:26.940
stroll,2023,3,1,8,15:17:51,15:27.222
gasly,2023,3,1,8,15:17:53,15:26.996
hulkenberg,2023,3,1,8,15:17:55,15:26.326
tsunoda,2023,3,1,8,15:18:02,15:31.820
norris,2023,3,1,8,15:18:04,15:34.763
piastri,2023,3,1,8,15:18:06,15:34.541
de_vries,2023,3,2,45,16:28:14,18.080
gasly,2023,4,2,23,15:48:15,21.169
bottas,2023,4,3,34,16:08:14,21.012
albon,2023,4,1,7,15:16:57,21.103
tsunoda,2023,4,1,8,15:18:43,20.497
piastri,2023,4,1,8,15:18:44,20.902
sargeant,2023,4,1,8,15:18:50,21.015
hamilton,2023,4,1,9,15:20:23,20.324
norris,2023,4,1,9,15:20:27,20.346
max_verstappen,2023,4,1,10,15:22:00,20.707
kevin_magnussen,2023,4,1,10,15:22:35,30.951
perez,2023,4,1,11,15:24:20,20.389
leclerc,2023,4,1,11,15:24:25,21.126
sainz,2023,4,1,11,15:24:33,21.970
alonso,2023,4,1,11,15:24:35,23.148
russell,2023,4,2,49,16:34:10,21.389
stroll,2023,4,1,11,15:24:42,23.161
zhou,2023,4,1,11,15:25:01,22.247
hulkenberg,2023,4,1,49,16:34:47,24.748
ocon,2023,4,1,50,16:36:20,20.367
sargeant,2023,5,1,2,15:37:09,48.938
norris,2023,5,1,4,15:40:18,24.090
piastri,2023,5,1,5,15:41:49,22.205
kevin_magnussen,2023,5,1,14,15:55:45,22.616
gasly,2023,5,1,15,15:57:16,22.417
bottas,2023,5,1,15,15:57:23,23.158
de_vries,2023,5,1,15,15:57:33,23.487
russell,2023,5,1,17,16:00:18,22.335
leclerc,2023,5,1,17,16:00:25,22.068
sainz,2023,5,1,18,16:01:46,22.278
perez,2023,5,1,20,16:04:48,21.884
albon,2023,5,1,22,16:08:22,22.482
alonso,2023,5,1,24,16:11:02,22.631
zhou,2023,5,1,31,16:22:27,22.796
hulkenberg,2023,5,1,33,16:25:26,23.120
tsunoda,2023,5,1,36,16:30:01,22.390
hamilton,2023,5,1,37,16:31:29,22.150
ocon,2023,5,1,39,16:34:33,21.942
stroll,2023,5,1,42,16:39:18,22.651
max_verstappen,2023,5,1,45,16:42:58,22.688
hulkenberg,2023,6,1,1,15:04:32,32.494
zhou,2023,6,2,52,16:12:35,25.260
perez,2023,6,3,53,16:14:19,24.217
albon,2023,6,2,52,16:12:37,26.990
sargeant,2023,6,3,52,16:13:19,25.946
hamilton,2023,6,2,54,16:14:09,26.685
ocon,2023,6,2,54,16:14:06,24.707
sainz,2023,6,1,33,15:46:05,24.252
leclerc,2023,6,1,44,16:00:25,24.192
gasly,2023,6,2,54,16:14:18,29.949
norris,2023,6,2,54,16:15:20,33.428
bottas,2023,6,1,51,16:10:46,30.395
stroll,2023,6,1,51,16:10:52,24.656
tsunoda,2023,6,1,53,16:13:18,33.706
alonso,2023,6,2,55,16:15:37,25.916
de_vries,2023,6,1,53,16:13:47,24.539
russell,2023,6,1,54,16:13:57,30.980
max_verstappen,2023,6,1,55,16:15:17,24.798
piastri,2023,6,1,54,16:15:18,25.851
norris,2023,7,2,22,15:33:50,22.850
bottas,2023,7,1,5,15:10:18,23.691
hulkenberg,2023,7,2,26,15:39:04,23.257
zhou,2023,7,2,36,15:52:25,22.889
de_vries,2023,7,2,38,15:55:17,21.976
tsunoda,2023,7,2,34,15:49:38,22.009
kevin_magnussen,2023,7,2,24,15:36:26,24.800
ocon,2023,7,2,35,15:50:57,24.110
stroll,2023,7,2,34,15:49:34,23.371
sainz,2023,7,1,15,15:23:33,22.321
leclerc,2023,7,1,16,15:25:17,21.778
albon,2023,7,2,37,15:54:12,23.449
piastri,2023,7,1,17,15:26:32,22.370
sargeant,2023,7,2,36,15:52:53,23.827
alonso,2023,7,1,19,15:29:09,22.558
gasly,2023,7,1,19,15:29:18,23.388
hamilton,2023,7,1,24,15:35:37,22.575
russell,2023,7,1,25,15:37:07,22.275
max_verstappen,2023,7,1,26,15:38:06,22.241
perez,2023,7,1,27,15:39:57,21.775
tsunoda,2023,8,2,34,14:51:31,27.523
gasly,2023,8,2,33,14:50:14,24.117
hulkenberg,2023,8,2,31,14:47:37,24.200
stroll,2023,8,2,27,14:42:23,23.839
de_vries,2023,8,1,11,14:17:56,24.960
max_verstappen,2023,8,2,42,15:01:10,23.910
hamilton,2023,8,2,40,14:58:46,23.749
alonso,2023,8,2,41,14:59:58,23.928
ocon,2023,8,2,36,14:53:56,23.698
piastri,2023,8,2,37,14:55:21,23.436
norris,2023,8,2,35,14:52:42,23.570
albon,2023,8,1,12,14:19:25,25.064
zhou,2023,8,2,32,14:48:55,27.509
russell,2023,8,1,12,14:19:55,1:28.943
kevin_magnussen,2023,8,1,35,14:53:34,24.909
bottas,2023,8,1,36,14:53:58,24.038
perez,2023,8,1,37,14:55:06,23.281
sainz,2023,8,1,38,14:56:16,24.133
leclerc,2023,8,1,39,14:57:32,24.343
kevin_magnussen,2023,9,2,2,15:06:31,25.654
tsunoda,2023,9,2,2,15:06:33,16.246
max_verstappen,2023,9,1,2,15:05:57,16.369
leclerc,2023,9,1,2,15:05:59,16.393
sainz,2023,9,1,2,15:06:01,16.380
hamilton,2023,9,2,14,15:21:10,21.993
norris,2023,9,2,14,15:21:12,21.290
alonso,2023,9,1,2,15:06:08,16.600
hulkenberg,2023,9,2,11,15:17:41,21.891
stroll,2023,9,1,2,15:06:11,16.646
gasly,2023,9,2,14,15:21:20,21.814
albon,2023,9,2,14,15:21:22,21.562
russell,2023,9,2,14,15:21:23,22.262
ocon,2023,9,1,2,15:06:19,18.143
perez,2023,9,1,2,15:06:20,17.428
zhou,2023,9,2,8,15:14:10,24.374
piastri,2023,9,1,2,15:06:23,17.324
sargeant,2023,9,1,2,15:06:25,17.337
bottas,2023,9,1,2,15:06:27,17.130
de_vries,2023,9,2,12,15:19:01,21.333
hulkenberg,2023,10,2,32,15:54:11,30.003
tsunoda,2023,10,2,32,15:53:48,28.603
leclerc,2023,10,2,32,15:53:11,28.805
zhou,2023,10,3,36,16:02:39,34.374
sainz,2023,10,1,26,15:43:36,28.869
de_vries,2023,10,2,32,15:53:55,28.413
russell,2023,10,1,28,15:46:37,29.455
perez,2023,10,1,28,15:46:50,28.060
piastri,2023,10,1,29,15:48:05,28.655
sargeant,2023,10,1,29,15:48:37,28.847
gasly,2023,10,1,31,15:51:30,28.458
stroll,2023,10,1,31,15:51:39,28.561
albon,2023,10,1,32,15:53:10,29.634
bottas,2023,10,1,32,15:53:38,29.662
max_verstappen,2023,10,1,33,15:54:29,29.056
norris,2023,10,1,33,15:54:43,28.438
hamilton,2023,10,1,33,15:54:58,29.169
alonso,2023,10,1,33,15:55:09,28.679
albon,2023,11,2,31,15:47:54,21.762
stroll,2023,11,2,34,15:52:02,22.403
tsunoda,2023,11,1,9,15:16:10,26.170
bottas,2023,11,2,40,16:00:39,23.242
zhou,2023,11,2,38,15:58:02,22.853
sargeant,2023,11,2,34,15:52:24,22.197
kevin_magnussen,2023,11,2,41,16:02:32,22.152
sainz,2023,11,1,15,15:24:37,21.402
hamilton,2023,11,1,16,15:25:56,21.974
hulkenberg,2023,11,2,38,15:57:58,21.955
norris,2023,11,1,17,15:27:16,21.541
leclerc,2023,11,2,43,16:04:31,21.452
piastri,2023,11,2,42,16:02:48,22.030
ricciardo,2023,11,2,29,15:45:13,22.203
alonso,2023,11,2,43,16:04:39,24.152
max_verstappen,2023,11,1,23,15:35:32,21.407
perez,2023,11,2,42,16:02:51,20.880
russell,2023,11,1,28,15:43:20,21.886
norris,2023,12,2,17,15:36:37,23.744
kevin_magnussen,2023,12,2,25,15:51:55,23.572
ricciardo,2023,12,2,22,15:46:18,23.290
ocon,2023,12,2,25,15:51:50,23.339
bottas,2023,12,2,24,15:50:02,23.786
albon,2023,12,2,23,15:48:02,23.596
sainz,2023,12,1,7,15:17:20,23.303
zhou,2023,12,2,25,15:52:01,24.045
sargeant,2023,12,2,24,15:50:09,23.938
tsunoda,2023,12,2,24,15:49:52,22.737
alonso,2023,12,1,10,15:22:48,23.085
hamilton,2023,12,2,27,15:55:00,23.023
hulkenberg,2023,12,2,24,15:50:04,25.238
perez,2023,12,1,13,15:28:09,23.684
leclerc,2023,12,1,13,15:28:16,23.224
max_verstappen,2023,12,1,14,15:30:04,22.887
stroll,2023,12,1,20,15:42:12,25.397
russell,2023,12,1,22,15:46:00,23.837
gasly,2023,12,1,23,15:48:00,25.664
perez,2023,13,2,12,15:20:46,19.460
leclerc,2023,13,2,11,15:19:46,27.202
gasly,2023,13,2,11,15:19:34,19.518
zhou,2023,13,2,10,15:18:09,20.231
tsunoda,2023,13,2,10,15:18:24,18.904
lawson,2023,13,2,10,15:18:37,30.836
kevin_magnussen,2023,13,2,9,15:16:59,20.137
max_verstappen,2023,13,2,11,15:19:24,19.289
alonso,2023,13,2,10,15:18:10,20.109
sainz,2023,13,2,10,15:18:16,19.511
ocon,2023,13,2,10,15:18:26,19.795
norris,2023,13,2,10,15:18:33,20.395
hamilton,2023,13,2,9,15:17:26,19.970
russell,2023,13,2,10,15:18:55,20.148
stroll,2023,13,2,9,15:17:44,20.208
gasly,2023,14,2,31,16:09:08,24.686
zhou,2023,14,2,33,16:11:58,25.959
kevin_magnussen,2023,14,2,33,16:12:15,24.765
lawson,2023,14,2,33,16:11:56,24.281
hulkenberg,2023,14,2,39,16:20:52,24.328
sargeant,2023,14,1,14,15:43:57,24.779
albon,2023,14,1,15,15:45:13,24.538
sainz,2023,14,1,19,15:50:52,25.183
russell,2023,14,1,19,15:50:56,24.215
max_verstappen,2023,14,1,20,15:52:13,24.228
leclerc,2023,14,1,20,15:52:19,23.931
stroll,2023,14,1,20,15:52:50,25.667
perez,2023,14,1,21,15:53:46,23.819
alonso,2023,14,1,21,15:54:03,24.798
norris,2023,14,1,22,15:55:26,23.727
piastri,2023,14,2,41,16:23:21,31.799
ocon,2023,14,1,24,15:58:45,24.249
bottas,2023,14,1,25,16:00:06,24.658
hamilton,2023,14,1,27,16:02:46,24.255
zhou,2023,15,2,20,20:38:30,30.637
sargeant,2023,15,2,43,21:19:17,31.018
sainz,2023,15,1,20,20:37:19,29.499
leclerc,2023,15,1,20,20:37:28,32.888
russell,2023,15,2,44,21:20:21,30.039
norris,2023,15,1,20,20:37:31,29.485
hamilton,2023,15,2,44,21:20:24,33.581
alonso,2023,15,2,44,21:20:59,52.708
ocon,2023,15,1,20,20:37:43,29.755
kevin_magnussen,2023,15,2,43,21:19:04,33.078
hulkenberg,2023,15,1,20,20:37:53,35.497
gasly,2023,15,1,20,20:37:54,31.802
lawson,2023,15,1,20,20:37:55,32.348
piastri,2023,15,1,20,20:37:58,29.369
albon,2023,15,2,43,21:18:51,29.787
perez,2023,15,1,39,21:11:53,28.977
max_verstappen,2023,15,1,40,21:13:21,29.698
bottas,2023,15,1,40,21:13:47,30.487
albon,2023,16,2,13,14:29:58,52.165
zhou,2023,16,2,10,14:24:44,24.091
ocon,2023,16,1,1,14:06:45,27.056
bottas,2023,16,2,6,14:18:28,53.512
perez,2023,16,3,13,14:31:50,41:25.913
sargeant,2023,16,3,21,14:44:16,35.182
hulkenberg,2023,16,2,21,14:43:39,23.660
tsunoda,2023,16,1,9,14:22:56,22.944
lawson,2023,16,2,25,14:50:20,23.671
alonso,2023,16,2,25,14:50:07,24.294
kevin_magnussen,2023,16,1,12,14:28:23,23.816
piastri,2023,16,1,13,14:29:24,24.455
stroll,2023,16,1,14,14:31:37,23.441
max_verstappen,2023,16,1,16,14:34:31,24.382
hamilton,2023,16,1,16,14:34:49,24.841
norris,2023,16,1,17,14:36:20,23.523
leclerc,2023,16,1,17,14:36:23,23.197
sainz,2023,16,1,18,14:38:04,23.075
gasly,2023,16,1,18,14:38:20,24.488
russell,2023,16,1,24,14:48:05,24.034
hulkenberg,2024,1,2,20,18:37:08,24.768
zhou,2024,1,2,28,18:49:59,25.094
stroll,2024,1,2,27,18:48:25,24.545
ocon,2024,1,2,30,18:53:30,25.145
sargeant,2024,1,2,28,18:51:33,25.070
russell,2024,1,2,31,18:54:21,24.866
leclerc,2024,1,1,11,18:21:41,24.069
kevin_magnussen,2024,1,2,32,18:56:37,24.446
perez,2024,1,1,12,18:23:16,24.516
piastri,2024,1,1,12,18:23:24,25.450
hamilton,2024,1,1,12,18:23:26,25.087
gasly,2024,1,2,31,18:55:10,26.462
bottas,2024,1,2,30,18:53:32,1:14.773
norris,2024,1,2,33,18:57:39,24.705
ricciardo,2024,1,1,13,18:25:17,24.988
sainz,2024,1,1,14,18:26:32,24.474
tsunoda,2024,1,1,14,18:26:47,24.724
alonso,2024,1,1,15,18:28:24,24.786
albon,2024,1,1,15,18:28:29,24.681
max_verstappen,2024,1,1,17,18:31:12,25.064
max_verstappen,2024,2,1,7,20:15:25,20.607
perez,2024,2,1,7,20:15:30,22.196
leclerc,2024,2,1,7,20:15:31,23.419
piastri,2024,2,1,7,20:15:36,21.427
alonso,2024,2,1,7,20:15:37,22.129
russell,2024,2,1,7,20:15:42,21.013
tsunoda,2024,2,1,7,20:15:51,21.694
bearman,2024,2,1,7,20:15:51,22.457
albon,2024,2,1,7,20:15:53,21.723
kevin_magnussen,2024,2,1,7,20:15:53,21.460
ricciardo,2024,2,1,7,20:15:57,1:03.364
ocon,2024,2,1,7,20:15:59,22.502
bottas,2024,2,2,35,21:02:58,23.281
sargeant,2024,2,1,7,20:16:01,23.645
hulkenberg,2024,2,1,33,20:59:21,21.035
hamilton,2024,2,1,36,21:03:38,20.170
norris,2024,2,1,37,21:05:08,22.211
zhou,2024,2,1,41,21:12:03,46.381
ricciardo,2024,3,2,29,15:44:29,17.751
albon,2024,3,2,27,15:41:35,17.745
zhou,2024,3,2,35,15:52:50,36.866
hamilton,2024,3,1,7,15:13:04,17.596
kevin_magnussen,2024,3,2,33,15:49:58,18.151
russell,2024,3,1,8,15:14:23,18.046
stroll,2024,3,2,37,15:55:19,17.977
bottas,2024,3,2,36,15:54:30,18.938
leclerc,2024,3,2,34,15:50:35,17.308
piastri,2024,3,2,39,15:57:32,18.533
tsunoda,2024,3,2,36,15:53:59,17.535
ocon,2024,3,2,16,15:25:58,30.626
norris,2024,3,1,14,15:22:37,17.776
perez,2024,3,2,35,15:52:18,17.222
sainz,2024,3,1,16,15:25:14,17.599
alonso,2024,3,1,17,15:27:06,18.160
hulkenberg,2024,3,2,35,15:52:40,18.145
gasly,2024,3,1,17,15:27:32,20.316
max_verstappen,2024,4,2,16,14:58:23,23.177
perez,2024,4,2,15,14:56:51,22.990
norris,2024,4,2,11,14:50:21,23.049
sainz,2024,4,2,15,14:56:55,23.136
alonso,2024,4,2,13,14:53:43,22.998
piastri,2024,4,2,12,14:52:06,23.420
hamilton,2024,4,1,1,14:06:12,26:20.696
leclerc,2024,4,1,1,14:06:13,26:23.333
russell,2024,4,1,1,14:06:18,26:21.238
hulkenberg,2024,4,2,5,14:40:46,23.622
bottas,2024,4,2,6,14:42:21,24.824
tsunoda,2024,4,2,7,14:43:59,23.358
ocon,2024,4,1,1,14:06:28,26:26.095
gasly,2024,4,1,1,14:06:30,26:26.793
stroll,2024,4,2,12,14:52:17,23.358
kevin_magnussen,2024,4,1,1,14:06:40,26:24.630
sargeant,2024,4,1,1,14:06:43,26:25.267
zhou,2024,4,3,11,14:51:01,26.653
hulkenberg,2024,5,2,23,15:44:41,23.336
tsunoda,2024,5,2,23,15:44:54,22.387
zhou,2024,5,1,8,15:17:39,23.362
stroll,2024,5,2,21,15:40:07,22.911
bottas,2024,5,1,9,15:19:12,22.949
ocon,2024,5,2,23,15:44:48,23.208
albon,2024,5,2,23,15:44:57,23.600
hamilton,2024,5,2,21,15:40:23,22.662
alonso,2024,5,2,23,15:44:21,22.687
russell,2024,5,2,23,15:44:25,22.707
gasly,2024,5,1,11,15:22:43,39.712
sargeant,2024,5,1,12,15:24:34,23.229
max_verstappen,2024,5,2,23,15:43:44,22.270
perez,2024,5,2,23,15:44:03,22.371
ricciardo,2024,5,1,14,15:27:53,22.598
piastri,2024,5,1,16,15:31:03,22.673
sainz,2024,5,1,17,15:32:49,22.629
kevin_magnussen,2024,5,1,17,15:33:13,22.974
leclerc,2024,5,1,21,15:39:34,22.360
norris,2024,5,1,22,15:41:37,22.161
albon,2024,6,2,53,17:29:03,22.567
stroll,2024,6,2,28,16:48:15,22.631
sargeant,2024,6,1,11,16:20:52,22.611
bottas,2024,6,2,29,16:50:34,22.765
hulkenberg,2024,6,2,28,16:48:13,22.487
gasly,2024,6,1,12,16:22:22,22.466
perez,2024,6,2,28,16:47:40,22.396
leclerc,2024,6,1,19,16:32:56,21.825
ocon,2024,6,1,22,16:38:08,22.663
alonso,2024,6,1,22,16:38:11,22.374
kevin_magnussen,2024,6,3,31,16:54:36,30.732
max_verstappen,2024,6,1,23,16:39:17,22.187
russell,2024,6,1,24,16:41:18,22.800
hamilton,2024,6,1,26,16:44:23,22.107
piastri,2024,6,2,40,17:08:34,30.409
sainz,2024,6,1,27,16:45:33,22.805
tsunoda,2024,6,1,28,16:47:44,22.153
zhou,2024,6,1,28,16:48:01,23.017
ricciardo,2024,6,1,28,16:48:05,22.540
norris,2024,6,1,29,16:49:15,22.041
alonso,2024,7,3,59,16:25:23,29.931
albon,2024,7,4,28,15:44:25,31.131
gasly,2024,7,2,30,15:45:06,30.654
bottas,2024,7,1,8,15:14:28,30.240
ricciardo,2024,7,1,11,15:18:29,30.068
tsunoda,2024,7,1,12,15:19:49,29.628
hulkenberg,2024,7,1,13,15:21:11,29.749
russell,2024,7,2,52,16:14:22,29.605
norris,2024,7,1,22,15:33:08,29.956
piastri,2024,7,1,23,15:34:37,29.770
max_verstappen,2024,7,1,24,15:35:46,30.416
